VisitID,TAXAID,N_TAXA,STORETNo,WaterbodyName,Lat,Long,AvgWidth
400104-8/3/23,Simulidae,49,400104,Rapid River,44.792412,-85.200476,56.7
400104-8/3/23,Tipulidae,1,400104,Rapid River,44.792412,-85.200476,56.7
400104-8/3/23,Hydrobiidae,394,400104,Rapid River,44.792412,-85.200476,56.7
400104-8/3/23,Pisidiidae,1,400104,Rapid River,44.792412,-85.200476,56.7
400176-9/7/23,Oligochaeta (worms),2,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Amphipoda (scuds),83,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Baetidae,10,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Heptageniidae,7,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Leptophlebiidae,4,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Aeshnidae,10,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Cordulegastridae,12,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Calopterygidae,5,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Nemouridae,4,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Perlidae,4,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Gerridae,3,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Corydalidae (Dobson flies),4,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Hydropsychidae,3,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Limnephilidae,2,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Philopotamidae,6,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Elmidae,17,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Chironomidae,27,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Simulidae,42,400176,Jaxon Creek,44.599,-85.576,8.7
400176-9/7/23,Tipulidae,2,400176,Jaxon Creek,44.599,-85.576,8.7
410538-7/27/23,Turbellaria,1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Hirudinea (leeches),1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Oligochaeta (worms),8,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Amphipoda (scuds),113,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Decapoda (crayfish),13,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Isopoda (sowbugs),7,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Hydracarina,3,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Baetidae,19,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Heptageniidae,5,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Aeshnidae,1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Gomphidae,1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Calopterygidae,1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Belostomatidae,1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Corixidae,41,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Gerridae,1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Veliidae,1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Brachycentridae,1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Hydropsychidae,19,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Leptoceridae,5,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Hydrophilidae (total),1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Elmidae,6,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Ceratopogonidae,1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Chironomidae,1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Simulidae,2,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Tipulidae,1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Ancylidae (limpets),1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Hydrobiidae,3,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Physidae,7,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Pleuroceridae,1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Viviparidae,1,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Corbicula fluminea,3,410538,Rogue River,43.160559,-85.689727,65.3
410538-7/27/23,Pisidiidae,42,410538,Rogue River,43.160559,-85.689727,65.3
410614-7/25/23,Oligochaeta (worms),16,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Amphipoda (scuds),14,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Hydracarina,2,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Baetiscidae,3,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Baetidae,21,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Heptageniidae,6,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Aeshnidae,1,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Calopterygidae,2,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Gerridae,1,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Mesoveliidae,2,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Brachycentridae,54,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Helicopsychidae,3,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Hydropsychidae,60,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Leptoceridae,1,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Limnephilidae,1,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Hydrophilidae (total),2,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Elmidae,18,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Athericidae,1,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Chironomidae,36,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Dixidae,3,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Simulidae,5,410614,Duke Creek,43.22784,-85.67166,21.3
410614-7/25/23,Pisidiidae,2,410614,Duke Creek,43.22784,-85.67166,21.3
410634-7/25/23,Hirudinea (leeches),1,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Oligochaeta (worms),4,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Amphipoda (scuds),68,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Isopoda (sowbugs),2,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Hydracarina,10,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Baetidae,89,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Ephemerellidae,2,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Leptophlebiidae,2,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Nemouridae,4,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Gerridae,1,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Sialidae (alder flies),2,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Brachycentridae,36,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Hydropsychidae,1,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Hydroptilidae,1,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Lepidostomatidae,1,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Limnephilidae,4,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Philopotamidae,1,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Polycentropodidae,3,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Dytiscidae (total),1,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Elmidae,1,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Ceratopogonidae,1,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Chironomidae,6,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Dixidae,1,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Simulidae,15,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Hydrobiidae,1,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410634-7/25/23,Physidae,1,410634,Becker Creek (Trib to Stegeman),43.183,-85.54113,13.7
410695-8/29/23,Turbellaria,1,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Oligochaeta (worms),9,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Amphipoda (scuds),171,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Baetidae,27,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Isonichiidae,1,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Coenagrionidae,17,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Belostomatidae,2,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Corixidae,21,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Veliidae,9,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Hydropsychidae,1,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,aHaliplidae (adults),3,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Chironomidae,12,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Simulidae,6,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Tipulidae,1,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Physidae,1,410695,Pratt Lake Creek,42.841,-85.35,14
410695-8/29/23,Planorbidae,1,410695,Pratt Lake Creek,42.841,-85.35,14
410750-8/10/23,Oligochaeta (worms),5,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Amphipoda (scuds),51,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Decapoda (crayfish),9,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Isopoda (sowbugs),11,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Hydracarina,19,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Baetidae,39,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Caenidae,1,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Heptageniidae,1,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Calopterygidae,19,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Coenagrionidae,4,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Gerridae,1,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Veliidae,4,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Hydropsychidae,31,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Hydroptilidae,1,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Leptoceridae,11,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Limnephilidae,1,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Elmidae,5,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Chironomidae,37,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Simulidae,8,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Ancylidae (limpets),2,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Physidae,16,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Viviparidae,1,410750,Cedar Creek,43.22,-85.562,15
410750-8/10/23,Pisidiidae,2,410750,Cedar Creek,43.22,-85.562,15
410751-7/25/23,Oligochaeta (worms),6,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Amphipoda (scuds),52,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Decapoda (crayfish),14,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Hydracarina,1,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Baetidae,4,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Ephemerellidae,1,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Ephemeridae,6,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Heptageniidae,26,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Isonichiidae,3,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Aeshnidae,1,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Cordulegastridae,1,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Gomphidae,1,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Calopterygidae,5,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Perlidae,5,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Gerridae,3,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Mesoveliidae,11,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Corydalidae (Dobson flies),2,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Sialidae (alder flies),1,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Glossosomatidae,2,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Hydropsychidae,22,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Limnephilidae,2,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Philopotamidae,2,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Phryganeidae,1,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Polycentropodidae,1,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Elmidae,23,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Psephenidae (larvae),13,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Chironomidae,22,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Tabanidae,2,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Tipulidae,6,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Ancylidae (limpets),1,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Physidae,1,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Pleuroceridae,3,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Pisidiidae,1,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410751-7/25/23,Unionidae (mussels),1,410751,Little Cedar Creek,43.17539,-85.60736,18.7
410759-8/10/23,Hirudinea (leeches),1,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Oligochaeta (worms),1,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Amphipoda (scuds),44,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Decapoda (crayfish),7,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Hydracarina,10,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Baetidae,8,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Heptageniidae,17,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Leptophlebiidae,5,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Aeshnidae,2,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Gomphidae,1,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Calopterygidae,36,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Coenagrionidae,1,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Corixidae,13,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Gerridae,3,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Pleidae,2,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Brachycentridae,1,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Hydropsychidae,21,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Leptoceridae,7,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Limnephilidae,2,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Phryganeidae,2,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Psychomyiidae,2,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Elmidae,5,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Chironomidae,14,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Culicidae,1,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Dixidae,1,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Simulidae,13,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Stratiomyidae,1,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Tabanidae,1,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Tipulidae,1,410759,Black Creek,43.237,-85.415,25.2
410759-8/10/23,Physidae,23,410759,Black Creek,43.237,-85.415,25.2
410797-9/7/23,Turbellaria,4,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Oligochaeta (worms),2,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Amphipoda (scuds),26,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Decapoda (crayfish),1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Isopoda (sowbugs),1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Hydracarina,4,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Baetidae,40,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Heptageniidae,29,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Isonichiidae,3,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Tricorythidae,42,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Calopterygidae,1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Perlidae,1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Gerridae,1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Nepidae,1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Veliidae,1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Corydalidae (Dobson flies),1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Helicopsychidae,6,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Hydropsychidae,17,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Leptoceridae,3,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Philopotamidae,3,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Polycentropodidae,1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Lepidoptera (moths),1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,aGyrinidae (adults),1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,aHaliplidae (adults),1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Elmidae,16,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Psephenidae (larvae),1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Chironomidae,11,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Simulidae,46,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Ancylidae (limpets),3,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Lymnaeidae,1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Physidae,1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Pleuroceridae,1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Corbicula fluminea,1,410797,Flat River,42.965556,-85.351111,184.3
410797-9/7/23,Pisidiidae,3,410797,Flat River,42.965556,-85.351111,184.3
410838-8/30/23,Turbellaria,8,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Hirudinea (leeches),1,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Oligochaeta (worms),1,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Amphipoda (scuds),170,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Decapoda (crayfish),11,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Isopoda (sowbugs),47,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Baetidae,2,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Calopterygidae,8,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Coenagrionidae,2,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Gerridae,1,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Hydropsychidae,35,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Elmidae,21,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Chironomidae,3,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Simulidae,2,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Tipulidae,1,410838,Emmons Drain,42.797411,-85.51177,13.7
410838-8/30/23,Pisidiidae,5,410838,Emmons Drain,42.797411,-85.51177,13.7
410933-9/13/23,Oligochaeta (worms),1,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Amphipoda (scuds),102,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Decapoda (crayfish),1,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Hydracarina,23,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Baetidae,35,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Heptageniidae,1,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Leptophlebiidae,1,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Aeshnidae,1,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Cordulegastridae,1,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Calopterygidae,5,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Gerridae,5,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Veliidae,1,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Sialidae (alder flies),1,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Hydropsychidae,20,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Limnephilidae,3,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Dytiscidae (total),1,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Hydrophilidae (total),1,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Elmidae,18,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Athericidae,1,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Chironomidae,41,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Simulidae,4,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Tabanidae,2,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Tipulidae,4,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Physidae,5,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410933-9/13/23,Pisidiidae,5,410933,Beaver Dam Creek,43.13444,-85.41208,9.3
410934-9/26/23,Hirudinea (leeches),1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Oligochaeta (worms),1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Amphipoda (scuds),167,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Decapoda (crayfish),1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Isopoda (sowbugs),9,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Baetidae,6,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Heptageniidae,5,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Aeshnidae,1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Calopterygidae,17,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Corixidae,1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Gerridae,2,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Notonectidae,1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Veliidae,3,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Sialidae (alder flies),3,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Hydropsychidae,6,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Limnephilidae,1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Molannidae,1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Phryganeidae,2,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Psychomyiidae,2,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,aGyrinidae (adults),1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Hydrophilidae (total),1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Elmidae,1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Scirtidae (larvae),1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Ceratopogonidae,2,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Chironomidae,16,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Culicidae,1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Dixidae,1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Ptychopteridae,1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Simulidae,2,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Tabanidae,1,410934,Seely Creek,43.0897,-85.3973,15
410934-9/26/23,Tipulidae,2,410934,Seely Creek,43.0897,-85.3973,15
